date,hsur101-r_srw,hsur201-r_gld,hsur202-r_sut,hsur301-r_sje,hsur302-r_sjw,hsur303-r_mdt,hsur401-r_ker,hsur402-r_pix,u102-ext_cvpm02,u102-int_cvpm02,u103-ext_cvpm03,u103-int_cvpm03,u104-ext_cvpm04,u104-int_cvpm04,u206-ext_cvpm09,u206-int_cvpm09,u202-ext_cvpm05,u202-int_cvpm05,hxi203-ext_cvpm06,u203-int_cvpm06,u404-ext_cvpm15,hxi402-ext_cvpm14,u402-int_cvpm14,u408-ext_cvpm19,u404-int_cvpm15,u408-int_cvpm19,u409-ext_cvpm21,u409-int_cvpm21,u303-ext_cvpm10,u303-int_cvpm10,hu500-ags_owens,d30-n203,d61-d61b,d43-c306,c7-c20,c73-d859,d66a-n203,d511-d513,d541-req_delta
31.08.1928,19.5688699,2.928146305,1.622236846,1.74983343,13.66680809,5.496850025,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,422.80671,245.9490299
30.09.1928,20.05405773,7.381690311,2.362559234,1.460317137,45.07419747,3.008205806,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,424.7932944,706.6076389
31.10.1928,20.45544327,6.238662404,1.987030773,5.86040265,23.78063265,2.533275392,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,320.5563771,365.0805913
30.11.1928,13.04026759,3.317860605,0.320667628,1.114509241,12.62944337,1.742631613,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,286.9728908,621.9586619
31.12.1928,5.838463905,2.380261996,0.178662734,1.015678963,10.53745346,0.745317728,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,219.714709,276.6926587
31.01.1929,3.289311211,3.180001762,0.240577157,1.086956157,12.54078102,0.606807745,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,168.8335853,368.9235449
28.02.1929,2.583448572,0.027216753,0,1.35030518,13.77879661,0.551592135,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,196.6894613,445.4851319
31.03.1929,1.62876915,0.514585782,0.045900876,2.348042747,18.80257014,0.880398388,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,6.60932E-15,0,0,0,0,0,166.9253672,534.9143607
30.04.1929,3.45314079,2.472317821,0.277407274,1.487443096,22.08940896,2.824611684,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,134.7735639,457.6586107
31.05.1929,12.24862222,3.064539972,0.500554839,1.987007498,33.4656369,4.445042406,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,122.2441538,436.5595281
30.06.1929,14.05725276,2.371102003,1.04911405,1.653276139,23.4816243,2.153399169,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,185.7710727,431.0058764
31.07.1929,14.24997556,2.694176894,2.247059882,2.133213984,10.775891,2.298609919,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,253.9049062,245.9490299
31.08.1929,10.46442384,2.923983289,1.632953643,1.773545362,13.50543051,5.379208828,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,240.7941584,184.4617724
30.09.1929,20.08259103,7.296234424,2.331153053,1.418206528,44.02277316,2.912204752,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,234.6939923,178.5114035
31.10.1929,21.28870468,6.497082292,1.982815834,5.904974841,24.51870357,2.620416685,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,110.9474392,184.4617724
30.11.1929,17.1846078,4.594478704,0.418024189,2.11774993,17.59462474,2.193304257,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,1.62355E-13,0,0,0,0,0,193.4937176,208.2633041
31.12.1929,4.926341001,1.950744314,0.137680074,1.348878224,12.72945942,0.891562752,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,213.0181474,215.2054012
31.01.1930,1.905575226,1.903688193,0.133084136,0.76022752,9.420897286,0.512129228,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,1.34313E-13,0,0,0,0,0,243.3665807,368.9235449
28.02.1930,2.809369793,0.028959127,0,1.182797552,12.85333472,0.482957239,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,193.4870646,407.8489705
31.03.1930,1.345650339,0.473237652,0.041089828,1.885301809,17.90875612,0.877941965,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,307.1316915,634.0873428
30.04.1930,3.248180458,2.402536379,0.273104202,1.594656682,23.16165506,2.977468578,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,148.7045678,480.9890694
31.05.1930,2.705363815,2.761728652,0.490520244,1.6319032,30.97942479,4.279153069,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,153.2271997,436.3611948
30.06.1930,14.89680285,2.744687251,1.142293164,2.029303835,26.79549754,2.365312739,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,328.7418933,422.4769883
31.07.1930,14.24103958,2.716558991,2.263299087,2.114900883,11.01841781,2.39589056,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,425.45209,307.4362874
31.08.1930,15.03013018,2.874980473,1.584816527,1.653777293,13.39519204,5.40846208,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,382.0811796,215.2054012
30.09.1930,18.94846199,6.900798256,2.320302916,1.245655113,42.96434788,2.769496972,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,284.8576503,178.5114035
31.10.1930,20.38344724,6.252280255,1.975476321,5.660601477,23.78641351,2.554450657,4,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,7.29481E-15,0,0,0,0,0,116.6115935,245.9490299
30.11.1930,15.07883771,3.853909539,0.368851497,1.493104114,16.07936726,2.055526001,3.35,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,119.4530699,267.7671053
31.12.1930,8.728800309,3.471128723,0.291952286,1.498516055,14.01503757,0.899934345,2.55,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,5.59223E-14,0,0,0,0,0,197.9182656,276.6926587
31.01.1931,1.944721477,1.916350263,0.178528592,0.871412222,9.819509708,0.500270229,1,0.125,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,175.7248542,368.9235449
28.02.1931,2.692983653,0.029068187,0,1.179916595,13.38947241,0.509938258,0.7,0.1,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,153.2120028,456.7040706
31.03.1931,1.874964075,0.534371593,0.052201017,2.617558638,20.35748658,0.939363263,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,137.9770559,453.6172862
30.04.1931,11.8306375,2.67276838,0.30250606,1.012989231,19.23030916,2.271673939,0.4,0.38,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,4.81188E-14,0,0,0,0,0,137.4822033,465.1213692
31.05.1931,11.61497749,2.941985949,0.512799239,1.002053259,24.78941746,3.528441171,1.425,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,122.2080978,245.9490299
30.06.1931,13.56539416,2.400629113,1.039075676,0.975186518,18.65263967,1.539830657,1.2875,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,213.874584,238.0152047
31.07.1931,13.86016562,2.807930842,2.300401641,1.168379162,8.779701121,1.856196593,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,257.0501079,245.9490299
31.08.1931,18.70776417,2.932204794,1.636178938,0.941464601,10.50365715,4.107112358,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,242.7697754,184.4617724
30.09.1931,17.85019404,7.1136563,2.364574876,0.705871218,33.35471157,2.120886707,3.2,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,5.41184E-14,0,0,0,0,0,232.4890701,178.5114035
31.10.1931,17.9023744,5.973807877,1.979899046,5.54749151,18.04137975,1.874933148,4,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,109.7930488,184.4617724
30.11.1931,12.66975114,3.629317869,0.361107958,1.30160996,10.43646902,1.388429918,3.35,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,151.1329176,208.2633041
31.12.1931,3.162733974,1.581644509,0.095404948,0.6220721,4.162068323,0.522117172,2.55,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,194.9403214,215.2054012
31.01.1932,2.299214081,2.865282845,0.228351879,1.071060457,8.861227101,0.407414802,1,0.125,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,1.11845E-13,0,0,0,0,0,225.4643778,368.9235449
29.02.1932,2.099146745,0.026569377,0,1.066710669,9.210201194,0.360934628,0.7,0.1,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,196.5511499,476.8511572
31.03.1932,1.651198407,0.520339607,0.048402835,2.023697017,19.30803298,0.919578803,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,151.832519,576.4430389
30.04.1932,2.984692107,2.498572436,0.28012394,1.694698142,17.34100895,2.135865306,0.4,0.38,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,137.3334224,663.6657092
31.05.1932,11.21885645,2.642945837,0.484963626,1.776952154,23.01673884,3.230923954,1.425,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,189.454253,519.1706714
30.06.1932,13.87280957,2.677753986,1.134147415,2.021534475,19.53130285,1.72182466,1.2875,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,370.2013266,590.2777076
31.07.1932,13.40055677,2.639022677,2.238026771,2.051845685,7.940090883,1.726742269,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,319.3108632,307.4362874
31.08.1932,18.10205107,2.886396728,1.610864509,1.688497853,9.976056835,4.02409805,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,284.6861979,215.2054012
30.09.1932,17.92119341,7.560125373,2.34687171,1.478760055,34.39979564,2.347215584,3.2,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,255.1124488,178.5114035
31.10.1932,17.57154526,6.358258531,1.964857556,5.929517643,17.92214746,1.9153942,4,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,1.38184E-14,0,0,0,0,0,251.5407318,245.9490299
30.11.1932,13.36306533,4.068796613,0.382622713,1.985387809,12.52325192,1.483624367,3.35,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,114.8194478,267.7671053
31.12.1932,5.391769507,2.281556228,0.19997407,1.204504117,8.55654425,0.621878016,2.55,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,222.6875926,276.6926587
31.01.1933,1.506487741,1.850583874,0.164917336,0.69003053,6.551128191,0.387181533,1,0.125,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,5.59223E-14,0,0,0,0,0,173.1108132,368.9235449
28.02.1933,2.199743543,0.030884566,0,1.361572745,10.39957964,0.410952054,0.7,0.1,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,158.6562381,444.6421542
31.03.1933,1.339342091,0.484297688,0.045786041,1.957943893,13.59864119,0.669310924,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,1.11845E-13,0,0,0,0,0,145.4292931,445.0883949
30.04.1933,3.778719678,2.635098938,0.292034347,1.820339895,25.2977289,3.064465162,0.4,0.38,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,139.7386274,575.6000835
31.05.1933,2.213064499,2.580462167,0.494712131,1.485692086,22.21186738,3.154670284,1.425,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,128.19726,445.0883949
30.06.1933,13.8031887,2.598983914,1.102485378,1.843659198,19.09221294,1.659611006,1.2875,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,211.2885712,422.4769883
31.07.1933,13.66574305,2.766873211,2.282131867,2.179881298,8.528816508,1.827260186,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,257.031647,245.9490299
31.08.1933,15.06628388,2.918277424,1.629265271,1.734343564,10.25767674,4.064929664,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,227.2425553,184.4617724
30.09.1933,17.08473358,7.22810907,2.347407239,1.378590267,32.99973455,2.12033578,3.2,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,226.0096724,178.5114035
31.10.1933,17.5376182,6.087021063,1.97655438,5.728891703,18.47516969,1.992223518,4,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,113.7162446,184.4617724
30.11.1933,13.93956265,4.424811275,0.421255675,2.069399748,12.95166452,1.596362723,3.35,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,157.1408791,208.2633041
31.12.1933,4.741992617,2.017388336,0.129955031,0.863421393,7.229547571,0.563050848,2.55,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,218.4019239,215.2054012
31.01.1934,2.36643212,3.166337393,0.2458535,1.164545642,9.805686076,0.422629725,1,0.125,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,209.7142021,368.9235449
28.02.1934,1.522174028,0.021041897,0,0.947204196,8.302234652,0.326650541,0.7,0.1,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,185.3285074,633.1204444
31.03.1934,1.654221181,0.450609142,0.042819319,2.514143714,21.45303659,0.96494573,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,173.9028135,653.3021107
30.04.1934,12.33303213,2.499874309,0.288019709,2.119880922,26.45105241,3.17314123,0.4,0.38,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,147.8646547,575.6000835
31.05.1934,11.71979512,2.885477872,0.504771461,1.919607584,24.39548846,3.420450671,1.425,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,142.1967607,436.5595281
30.06.1934,12.25703009,2.505947424,1.070710185,1.797886887,18.40434578,1.664961268,1.2875,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,272.7677818,422.4769883
31.07.1934,13.6471236,2.689261556,2.257467869,2.152465531,8.168652249,1.775465412,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,257.6073155,245.9490299
31.08.1934,18.6290418,2.914083296,1.620936852,1.80667053,10.25609928,4.114543099,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,224.6046782,184.4617724
30.09.1934,18.53434458,7.435663998,2.356612511,1.491318539,33.86422809,2.209167188,3.2,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,242.866543,178.5114035
31.10.1934,17.60218106,5.84303704,1.954471663,6.003091604,17.06196163,1.886498764,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,113.7943155,184.4617724
30.11.1934,10.04245219,3.041734656,0.289354197,1.147286991,9.084971901,1.254700724,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,232.58294,208.2633041
31.12.1934,6.325582311,2.76522226,0.227833468,1.138091861,7.965945653,0.553565672,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,5.59223E-14,0,0,0,0,0,188.8210416,215.2054012
31.01.1935,1.513622289,2.008227748,0.14673363,0.919600444,7.645545144,0.361673269,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,298.2074933,368.9235449
28.02.1935,1.990390119,0.026812375,0,1.344302535,10.14758682,0.350792769,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,181.2855875,222.1475244
31.03.1935,1.313570428,0.422151086,0.041009835,1.324193629,15.77721112,0.825041714,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,272.3669309,691.7316467
30.04.1935,2.53437162,1.875529096,0.256823171,0.722857606,19.23098236,2.609022624,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,81.43981039,0,6.466902422,0.033894135,0,0,348.1976438,414.1712395
31.05.1935,12.1025888,2.911945135,0.502206939,1.966984421,34.53399617,4.562176281,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,241.7822717,950.5732018
