date,c148,c146,d94,sr_scagg,d77,d43a,d74,sr_ll_enr,sr_hth,sr_dnp,sr_cr3,c116,sr_gnt,sr_crw,sr_pnf,sr_trm,sr_isb,sr_scc,sr_par,sr_rll_cmb,sr_ber,sr_clk_inv,sr_buc,sr_hid,sr_mcr,sr_mil,sr_nml,c23,c37,sr_nhg,c77,c86,c87,sr_blb,sr_sha,sr_whi,sr_cle,c29,c28,sr_fol,d17,c27,sr_bul,d76b,d75,c38,c2,sr_lvq
30.11.1971,0,0,1,6.3,0,6.3,31.2,13.1,8,13.8,0,10.2,3.2,11.4,23.9,6.3,13.4,2.6,12.6,5.5,0.7,8.1,0.2,1.1,11.7,52.6,19.7,13.9,4.6,2.1,187.5,3.1,1.6,4.7,285.9,9.1,31,2.4,0.9,27.7,21.4,6.9,22.5,1.9,18.8,1,7.7,0
31.12.1971,0,0,1.3,29.7,0,11.4,56.4,16.6,16.8,43.7,0,10.6,3.7,11.4,40.1,10,17.2,6.3,29.6,16,23.8,37.1,2.7,3.9,39,80.5,46.2,11.5,25.3,24.7,227.7,7.4,4.3,15.8,371.5,12,40.3,5.8,7.3,73.1,45.5,12.7,35.6,4.9,31.3,6.5,17.5,0
31.01.1972,0,0,3.9,10.9,0,13.5,65.2,9.6,14.9,35.1,0,10.3,2.6,10,35.4,10.5,18.2,5.3,22.5,16.4,15.4,34.9,1.3,3,24,62.8,28.4,9.7,15.6,7.1,298.7,25.9,4.9,37.5,548,21.1,124.1,2.8,4.3,46.1,58.4,24.2,58,5.2,30.5,3.2,32.5,0
29.02.1972,0,0,4,3,0,20.6,79.7,15.9,16.5,46.3,0,9.2,2.2,9.9,37.8,12.6,17,5.6,33.1,27.8,27.9,60.6,3,4.5,32.9,68.4,51.5,10.2,32.8,18.5,326.6,26,6.6,36.3,559.1,19.5,127.9,8.1,8.1,80.9,90.7,33.7,83.6,8.2,39.8,7.1,31,0
31.03.1972,0,0,10.5,0.6,0,29,110.8,56.9,61,63.8,0,11.5,5.3,10.2,114.1,29.3,32.3,5.8,104.5,25.4,10.3,49.2,1.1,4.8,81,150.1,135.8,12.3,49.6,5.3,540.4,58,10.5,51,948.3,39,337,5.4,5.7,176.3,236.5,81.2,191.3,6.7,75.3,6.4,54.1,0
30.04.1972,0,0,5.4,4.6,0,27.3,67,47.1,56,52.8,0,12.4,5.2,7.8,114.1,27,27.3,3.9,81.6,21.3,9.1,23.2,1,4.4,80.3,92.5,132.3,13.6,37,5.2,392,19.3,3.8,20.8,701.4,26.6,173.3,2.2,5.7,140,165.2,60.9,141.4,8.5,60.7,4.4,21.4,0
31.05.1972,0,0,6,0,0,14.6,44,98,188.5,57.7,0,21.4,24.1,10.1,234.5,40,45.4,2.8,159.6,12.2,6.4,12.7,0.3,3.5,169.8,126.3,198.6,14.3,23.6,3.1,325.9,10.3,1.1,12.7,397.4,12.6,194,5.9,1.5,191.7,185.8,73.2,140.5,3,40.1,1.1,12.5,0
30.06.1972,0,0,2.9,1.3,0,7.5,28.7,56.9,137.2,25.4,0,39.3,27.6,14.9,158.1,20.5,38.9,0.9,69.8,7.9,0.4,8.7,0,1.5,101.5,140.7,96.5,13.2,6.7,1.5,140.1,3.5,0.3,3.3,286.8,10.7,93.4,0.6,1.2,95.2,67.2,23.7,64.8,1.9,26.1,0.3,5.5,0
31.07.1972,0,0,0.6,0,0,5.5,18.5,1.2,15.7,11.5,0,25.1,8.9,7.7,37.8,4.2,14.1,0.3,9.8,5.2,0,9.2,0,0.1,18.2,81.4,17.1,13,3.5,0.3,116.7,0.7,0.1,0.1,236,10.3,20,0.4,0.4,17.6,11.4,4.5,26,1.4,16.5,0.1,1.7,0
31.08.1972,0,0,0.3,0,0,4.8,15.9,0,2.2,9.2,0,15.5,3.9,7.5,11.6,1.3,10.7,0.2,2.2,3.8,0,11.6,0,0,5.1,106.9,6.7,13.2,3.2,0.3,122.1,0.3,0,0,234,7.4,9.9,1.5,0.1,8.6,8.5,3,18.4,1.4,14.5,0,1.1,0
30.09.1972,0,0,0,5.4,0,4.6,18.4,0,4.7,6.3,0,16.8,4.6,13.2,28.9,3.2,11.2,0.3,3,3.3,0,7.2,0,0,12.1,131,4.4,12.8,1,0.5,98.3,0.9,0.1,0,229.3,10.6,0,1.1,0.8,10.4,7.9,4.4,13.2,1.4,14.7,0,0.6,0
31.10.1972,0,0,0.6,19.8,0,5.7,30.5,1.7,5.4,4.2,4400,11.3,3.8,11.8,17.3,2.9,10.6,0.9,6.9,4.6,1.7,4.8,0,0.2,6.2,44,9.2,9.5,1.9,0,72.3,4.3,0.7,3,285.6,10.6,19.9,5.4,1.4,15.6,14.2,7.4,20.4,1.9,19.4,0.2,4.9,0
30.11.1972,0,0,1.7,49.5,0,13.3,70.4,8.4,9.9,17.9,0,9.8,3.3,10.7,27.9,6.9,14.5,3.7,13.7,16.4,31.6,35.3,0.5,1.3,13.3,49.4,15.6,14.1,7.6,3,247.1,21.2,3.8,39.6,438.5,33.7,54.9,8.1,6.4,38,43.3,15.8,43.3,6.4,40.3,1.2,44.7,0
31.12.1972,0,0,3.8,10.7,0,17.1,112.5,26.5,24.7,35.3,0,9.9,3,10.7,39.1,12,19.3,6.4,42,23,28.1,50.7,1.3,2.6,30,63.9,43.2,15.6,18,6.9,371.3,49.6,7.5,59.7,509.4,25.9,122,10.8,7.3,88.1,122.1,43.2,90.9,7,43.9,3.9,66.9,0
31.01.1973,0,0,5.3,46.3,0,71.5,221.6,22.6,24.2,94.5,0,10.2,3.2,11,76.8,36,30.5,27.2,78.2,76.5,235.8,369.9,8.6,8.9,64.6,95,105.3,15.5,128.7,71.1,709.4,85.4,21.6,205.2,1029,83.8,170.7,29.3,29.3,255.9,263.3,82.2,205.7,38.8,125.2,29.1,194.3,1
28.02.1973,0,0,5.1,53.9,0,68,167.2,17.4,21.5,154.6,0,9.6,2.7,9.9,87.1,37.1,32.2,26.7,70,59.2,169.4,280.5,36.1,35.7,123.2,138,113.9,14.2,103.5,86.6,538.5,68.7,15.6,226.8,1038.4,101.6,164,39.5,23.4,170.6,166.3,49.6,145.4,35.1,105.8,27,165,1
31.03.1973,0,0,4.3,24.9,0,55.4,138.9,21.6,25,133.2,0,10.3,2.8,11.1,111.6,56.3,45,40.8,68.3,46.6,76.5,140.3,30.5,32,113.9,115.6,116.5,15.6,90.5,53.7,523.5,55,6.4,118.6,899.3,81.6,139.1,23.8,17.1,151.6,156.3,49.4,135.7,24.1,76.4,17.6,135.4,1
30.04.1973,0,0,7,0.5,0,32.1,73.4,69.7,80.6,111.4,0,14,5.9,18.5,208.3,72.6,103.9,36.4,129.4,25.1,19.7,38.7,11.2,17.1,132.3,191.5,205.9,14.9,58.9,16,541.9,55.4,3.9,54.2,553.7,34.5,223.9,5.4,5.8,182,201.5,72.6,155.3,6.7,65.6,7.1,59.7,0
31.05.1973,0,0,10.6,0.1,0,29.1,73.2,184.6,327.4,143.9,0,64.8,42,18.2,747.7,198.1,282.5,47.4,284.1,16.2,9,16.5,3.4,10.4,383.2,424.6,395.1,15.6,47,5.6,605.3,29.5,1.6,31.3,478,25.1,342.2,3.5,2.7,322.3,301.2,103.3,231,3.4,72.7,2.5,30.9,0
30.06.1973,0,0,3.3,0,0,12,35.2,93.2,239.5,67.8,0,86.3,41.3,23.9,549.8,146.4,234.1,21.7,105.2,8.8,3.1,4.6,0.7,4.4,208,392.6,153.4,14.7,11.7,3.3,206.5,5.9,0.3,7.5,270.6,12.1,104.8,0.3,1.5,120.8,81,27,68.9,2.1,32.6,0.7,10.2,0
31.07.1973,0,0,0.9,0,0,6.3,22.4,5.1,34.2,18.1,0,56.9,16.3,12.5,154.3,33.7,88.9,7.1,11.4,6.1,1.1,0.5,0.1,0.7,39.5,146.9,28.3,15.3,3.4,3.5,107.5,1.4,0.1,1.6,236.2,9.6,29.6,0,1.1,26,15.3,5.3,29.3,1.7,19.2,0.1,3.1,0
31.08.1973,0,0,0.1,0,0,4.8,16.4,0,9.4,10.3,0,31.5,7.3,10.6,49.9,10.1,36.9,4.4,3,5.1,0,26.3,0,0.2,18.4,96.1,10.1,15.3,3.1,2.1,105.4,0.5,0,1,212.8,8.1,3.8,2.5,0.8,8.9,7.8,3.9,21.8,1.4,16,0,1.6,0
30.09.1973,0,0,0.3,0.4,0,4.6,18.2,0,0.1,5.8,0,15.5,2.6,9.6,15.2,3.7,18.8,3.1,4.2,2,0,6.4,0,0,6.6,93.1,7.8,14,1.8,0.6,84.8,0.6,0.1,0.4,215.6,7.2,10,0.6,1,10.7,8.5,6.9,18.7,1.6,15.1,0,1.2,0
31.10.1973,0,0,1.3,20.1,0,6.7,28.7,2.9,2.4,12.1,4400,13,2.6,10.5,21.9,6.4,16.8,2.9,7.2,5.1,2.2,7.1,0.1,0.7,8,84.1,9.6,6.5,3.1,1.7,144.3,2.4,0.8,3.5,311.5,10.1,42.7,2.4,1.5,17.7,13.6,7.4,24.6,2.1,19.1,0.4,5,0
30.11.1973,0,0,12.8,25.2,0,81.5,194.8,73.2,55.9,42.6,0,13.1,5.1,13.4,57.2,12.2,20.4,5.3,85.8,48.6,121.6,166.2,1.5,2.5,57.4,130.1,95.7,10.5,30.3,8.2,905.6,70.5,22.1,82.4,1577.2,105.5,411.8,34.2,20.1,173,228.5,93.6,254.7,38.9,150.7,5.5,99.2,1
31.12.1973,0,0,7.6,24.1,0,65.8,204.7,28.6,34.7,74,0,12.6,3.7,12.6,59.7,17.3,25.1,9.1,70.5,56.4,69.5,202.8,4.4,5,59.5,118.3,99.9,15.3,74.6,35,630.2,86.6,23.1,121.7,1183.1,92.8,243.9,29.8,18.1,191.6,199.6,70.2,169.6,29.9,114.2,15.7,158.3,1
31.01.1974,0,0,16.6,22.7,0,116.8,352.6,39.4,42,101.2,0,13.4,4.9,12.4,109.1,36.7,45.7,23.9,108.1,78.6,151,321.1,13.4,12.9,87.8,166.8,151.7,15.2,115.4,37.8,1328.2,183.5,45.4,248.1,2100.8,159,533.4,37.4,24.9,283.4,367.7,117.2,360.2,48.6,224.7,24.3,324.1,0
28.02.1974,0,0,3.5,7.4,0,36.3,108.5,14.5,17.7,37.5,0,10.3,2.3,9.7,53.4,18.9,28.1,9.6,40.4,30.1,53.2,77.1,4.6,5,37.8,92.2,62.5,13.9,35.1,9.4,436.5,28.3,7.6,53.1,695.4,54.8,113.2,11.8,8.7,106.7,93.3,32.3,93.1,12.7,57.4,7.5,71.1,0
31.03.1974,0,0,9.6,29.8,0,125.6,250,47.6,45.6,139.7,0,13.9,4.3,13.3,159.2,55,68.9,26.9,122.6,91.6,190.2,309.2,21.5,17.7,134.3,220.4,189.6,15.2,131,69.6,1381.8,104,17.3,164.1,1777.9,134.2,307.1,56.4,30,277.3,355.7,111.5,338.5,60.3,197,26.8,192.3,0
30.04.1974,0,0,8,15.6,0,68.7,150,62,71.1,145.5,0,16.7,5.6,7.9,233.4,74.6,108.1,35.6,139.3,59.2,71,145.1,23.3,21.6,164,264.5,237.4,14.9,104.2,41.4,1077.1,71.6,4.3,98.1,1198.4,88.2,257,22.5,17.7,257.2,283.4,88.8,263.6,25.8,123,17,147.3,0
31.05.1974,0,0,11.5,0,0,28.8,83.9,156.4,283.4,121.5,0,51.2,31.5,14.7,617.9,132.9,182.2,22.2,246.9,19.4,13.6,23.8,3.5,8.5,334.4,353.8,355.8,15,51,7.2,800.9,31.7,1.9,29.7,666,34,371.4,3.4,3.6,309.9,298.4,107.1,235.7,5.5,85.2,3.7,42,0
30.06.1974,0,0,7.9,0.7,0,15.9,56.1,109,274.8,58,0,84.4,46.3,26.2,515.4,100.3,172.4,11.6,146.3,15.5,5.4,11.3,0.7,3.9,209.5,388,190.9,14.2,16,3.6,480,10.6,0.7,10.8,413.8,20.5,252.4,2,0,190.7,150.3,59.5,136.4,2.9,59.1,1.2,15.6,0
31.07.1974,0,0,2.2,1.6,0,9.5,41.7,25.8,72.4,24.4,0,57.3,22.8,17.3,155.3,24.5,66.4,5.3,38.2,13.9,2.5,21.1,0.1,0.9,48.9,169.6,54,14.5,8.8,3.9,287.2,3.9,0.1,3.7,325.6,14.4,70.1,1,2.3,88,64.7,18.5,57.6,2.5,36.7,0.8,7.8,0
31.08.1974,0,0,0.5,0,0,6.2,29,0.9,15.7,11.9,0,34,11.3,10.7,57.4,8.7,37.6,3.6,4.2,8.2,0,14.5,0,0.1,19.4,122.5,21.8,14.3,3.2,1.1,224.4,1.2,0.1,1.4,277,10.7,16.5,2.8,1.4,21.6,13.9,5.5,27.4,1.9,24,0.2,3.4,0
30.09.1974,0,0,0.2,0,0,5.1,24.8,0,0.4,9.1,0,18,3.4,9.1,15.9,2.5,20.4,1.1,8.2,1.8,0.5,5.9,0,0,11.3,99.2,8,5.6,1.6,0.9,145.4,0.6,0.1,0,270.7,8.6,5,0.4,1.2,12.9,11.3,5.9,16.9,1.7,19.2,0.1,1.5,0
31.10.1974,0,0,0,10,0,5.7,29.9,0,0.6,14.1,4400,14.4,3,11.3,15.9,4.2,19.1,2.2,4,4.4,0,1.5,0,0.1,7.8,79.6,9.7,9.3,2.3,0.8,136.1,0.9,0.6,2.1,269.8,11.1,0.6,0.1,0.7,10.1,11.3,4.4,17.7,1.8,19.5,0.4,2.6,0
30.11.1974,0,0,0.5,3.5,0,6.8,34.6,0.8,0.7,10.7,0,12,2.6,9.3,18.2,6.5,17.7,3.6,5.8,1.4,0.2,4.2,0.3,1.3,6.3,70.4,13.3,13.7,4.3,1.6,208.4,1.7,1.6,4,299.5,5.9,16.4,2.2,1.4,15.2,14.2,4.9,20,2.2,20.7,0.9,5.4,0
31.12.1974,0,0,1.2,18.3,0,11.1,49.5,8.4,9,18.2,0,11.9,2.7,9.6,26.3,8,20.6,5.1,10.5,5.5,11.2,22.2,1.5,2.3,15.9,60.3,22.7,15.2,6.8,3.4,175.4,8.8,3.1,16.5,358.6,14.8,37.8,3.2,2.4,23.5,19.9,6.2,21.8,4,26.7,1.6,15.6,0
31.01.1975,0,0,1.4,7.6,0,11,53.4,13.1,12.8,28.4,0,11.3,2.6,9.8,28.5,8.7,21.1,5.6,20.7,10.9,11,21.2,2.3,3.1,23.5,63.2,26.9,15.2,13.2,6.7,173.6,13.1,4.2,19.5,343.7,14.1,46.2,5.6,4.3,42.5,44.7,12.4,33.3,4.3,26.9,3.3,21.7,0
28.02.1975,0,0,3.4,27.8,0,49.9,171.8,17.9,20.2,110.3,0,10.3,2.8,9.5,54,15.2,25.4,12.5,41,45.2,156.4,245.4,20,11.5,106.5,99.2,66.3,13.9,59,34,457.7,69,16.8,147.5,850.7,59.5,110.1,34.3,21.1,100.9,120.8,42.1,121.2,28.3,104.7,14.7,143.5,0
31.03.1975,0,0,8.1,40.8,0,74.7,182.8,32.6,34.8,161.7,0,11.7,3.3,12.3,101.4,35.1,39.9,19.8,84.9,60.1,152.5,293.9,24.2,20.9,129.1,153,133.7,15.2,104.5,72.6,718.7,135.3,20.3,222.6,1401.1,140.9,259.8,33,20.2,176.7,207.3,75.7,186.8,41.5,127.5,27.2,279.5,1
30.04.1975,0,0,5.2,11.9,0,36.9,97.9,33.7,35,111.1,0,11.5,3.4,8.3,97.1,32.3,44,17.2,73.7,34.6,26,48.5,17,17.3,98.8,138.5,119.2,14.6,71.6,23.9,592.2,53.7,7.5,67.3,824.3,54.4,168.4,6.5,11.4,129.8,151,48.2,131.1,15.8,69.2,13.8,89.4,0
31.05.1975,0,0,12.2,0.1,0,42.7,91.6,171.3,239.5,172.6,0,35.2,23.4,10.2,521.7,125.1,142.8,31.2,257.9,24.8,11,26.6,6.7,13.6,316.3,280.2,385.6,15.2,84.8,8.9,969.6,62.2,5.9,45.7,793.4,30.9,393,5.9,7,347.8,365.6,132.2,296.9,8.3,106.3,8.2,58.6,0
30.06.1975,0,0,8.4,0.4,0,21.4,60.7,151.2,328.1,117.4,0,65.4,48,22.8,520.2,115.8,143.5,16,234.7,8.7,4,1.1,1.6,7.6,336,472.8,311,14.4,31.1,1.6,581.1,17.3,1.3,17,464,21,268.8,1,3.2,268.4,240.2,100.6,211.4,2.9,64.7,1.6,21.9,0
31.07.1975,0,0,2,1.4,0,10.4,32.3,36.2,89.9,25.4,0,45.9,23.5,14.2,126.2,24,48.7,4.7,44.2,4.6,3.7,19.2,0.3,2.2,69,184.6,67.6,14.9,7.1,1.1,234.3,3.5,0.2,3.8,286.8,11,64.3,0.2,2.3,66.6,45.4,17.4,60.1,2,29.8,0.4,7.6,0
31.08.1975,0,0,0.5,6.1,0,8,23.9,2.5,8.3,16.8,0,21.1,6.7,8.8,32.8,5,22.4,2.8,8.3,4.6,0,12.9,0,0.3,16.9,106.7,19,14.9,3.5,0.7,197.8,1.2,0,0.1,256.3,8.9,15,3.3,2.7,20.4,15.2,5.5,35.1,1.9,21.6,0.1,2.3,0
30.09.1975,0,0,0.3,0.1,0,4.7,20,1.3,3.1,10.3,0,16.4,4.9,10.8,15.7,3.9,16.2,2.2,4.2,0.5,0.4,10,0,0,12.5,109.7,14.7,13.7,1.8,0.4,148.6,0.7,0.1,0,270.6,6.7,9.4,0,2.5,8.5,11.1,5.7,23.1,1.8,17.8,0.1,1.6,0
31.10.1975,0,0,0.6,11.8,0,7,35.2,28.7,23.8,17.7,4400,13.1,5.1,11.3,38,11.2,15,3.6,23,7.3,1.8,1,0.1,1,24.6,104.5,29.3,13,5.2,1.1,148.1,3,0.9,3.8,325.6,9.3,20.1,1.2,3.4,44.6,40.2,12.5,35,2.4,22.9,0.5,6.9,0
30.11.1975,0,0,1.3,1.4,0,7.7,36.5,16.1,20,19.8,0,11.2,3.9,10.4,26.2,7.5,14.7,3.6,24.5,9.1,0.8,1.1,0.6,1.1,19.8,83,27.7,13,6.2,1.7,252.1,7.5,2.5,6.2,297.4,11.9,43.1,1.5,5.3,39.3,39.9,14.7,35.2,2.8,23.2,0.7,9.6,0
31.12.1975,0,0,1.7,2.4,0,8.2,43.4,7.5,8.9,15.3,0,10.3,2.7,11,20.9,8.2,15.6,4.6,13.7,5.2,3.6,8,0.6,1.5,14.2,52.6,20.9,12.6,6.9,1.4,242.1,6.5,3,6.8,293.8,7.7,55.2,1,0,26,25.5,10.6,25,2.7,23.3,0.7,12.3,0
31.01.1976,0,0,1,2.9,0,6.5,30.1,3.4,5.4,0.2,0,9.8,2.3,10.9,15.1,5,14.7,3.3,10.6,3.5,4.6,5.1,0.7,1.2,9.1,43.8,16.3,13.7,4.7,1.5,214.4,3.4,2.7,4.4,282.3,6.5,32.1,2.4,2.1,23.5,19.8,8.8,20.8,2,18.9,0.6,7.1,0
29.02.1976,0,0,1.7,11.4,0,9.3,70,11.3,10.3,16.6,0,9.2,2.3,10.6,24.7,8.3,14.8,4.5,13.9,6.7,7.3,11.7,1.8,2.7,18.5,59.1,17.6,6.4,7.6,2.7,229.5,12,3.6,12.4,366.4,16.6,55.1,0.7,4,32.6,32.8,13,35.5,3.5,27.2,1,22.5,0
31.03.1976,0,0,2.3,8.6,0,13.1,64.9,22.3,21.6,27.3,0,9.8,2.5,8.3,45.9,17.4,21.8,8.2,29,8.1,9.4,15.4,2.6,3.8,32.4,117.1,41.8,4.9,11.7,3.6,279.7,16.6,3.4,18.5,436,16.3,73.8,3.2,3.4,48.4,66.4,24.5,60.2,4.5,34.7,1.2,25.3,0
30.04.1976,0,0,3.9,5.6,0,11.7,53.4,34.3,37.2,28.4,0,10.4,3.7,8.6,73.9,22.4,24.2,6.5,47,4,9,25.8,1.3,2.9,48.9,62.7,72.9,0.5,11.1,2.5,169.7,14.3,1.5,12.1,392.1,24.3,126.8,1.6,2.2,69.1,67.7,25.4,56.2,3.8,30.6,0.7,19.3,0
31.05.1976,0,0,5.5,0,0,12.8,33.8,59.1,122,28,0,25.3,17.8,8.5,159.5,39.9,47,4.4,78,0.1,6.3,3,0.3,2.3,93.8,56.3,92.6,0.9,7.6,1.3,144.3,9.2,0.6,5,305,5.6,177.2,0.8,1.4,87.5,67.9,27.7,54.5,1.7,27.5,0.2,8.9,0
30.06.1976,0,0,1.5,0.6,0,3.9,20.5,6.4,25.4,7.9,0,22.1,7.5,6,48.1,9.2,19.6,1.2,8.7,0,5.3,4,0,1.1,19.4,19.8,19.6,1.5,1.9,0.5,91,1.9,0.1,2,224.4,7.5,46.9,0.8,1.7,20.2,13.6,5.2,16.4,1.5,16.5,0,2.3,0
31.07.1976,0,0,0.6,0,0,4,16.3,0.6,7.4,6.4,0,22.7,7.1,7.2,22.5,3.8,13.4,0.5,1.8,0,3,14.8,0.1,1.1,5.5,58.5,8.4,1.5,0.3,0.5,56.5,0.5,0.1,0.7,214.7,7,19.2,0,1.6,6.8,6.3,2.8,8.7,1.3,13.6,0,1.2,0
31.08.1976,0,0,0.5,6.4,0,4.1,18.5,5.6,5.8,9.3,0,16.5,4.6,7.3,17.4,2.3,13.7,0.2,5,1,1.4,18.5,0.1,0.2,4.4,79.7,8.1,0.2,1,0.8,55.6,0.8,0,1.7,248,8.4,16.1,0.2,2,15.5,7.2,4.1,11.4,1.6,14.1,0,3.6,0
30.09.1976,0,0,0.2,9.3,0,3.8,17.2,3.3,5.2,6.3,0,20.8,4.4,8.9,43.2,11.7,23.1,0.9,2.5,0.7,1.9,10,0,0.1,6.9,102.4,9.5,12.5,0.7,0,103.8,0.4,0,0.7,227.3,7.7,6.4,0.2,1.5,7.3,6.6,3.7,8.3,1.3,12.9,0,2,0
31.10.1976,0,0,0.1,4.9,0,4.2,17.9,3.4,5.3,3.4,4400,16.6,2.8,9.8,29.6,6.7,18.7,1.4,3,1.4,0,19.8,0.1,0.3,4.2,45.8,4,10.5,1.2,0,70.4,0.4,0,0.2,234.6,8.6,2.7,0.2,0.6,9.6,5,2.4,8.2,1.4,13.2,0,1.5,0
30.11.1976,0,0,0.3,8.4,0,4.4,19.4,1.5,2.4,4.5,0,11.3,2.3,10,13.3,3.5,11.7,1.3,2.8,2.1,0.6,5.9,0.1,0.5,2.2,23,3.8,6.6,1.2,0.1,72.8,1,0,1.4,229.8,5.7,9.6,0.1,0.9,6.6,4.8,2.6,8.1,1.5,13.2,0,2.5,0
31.12.1976,0,0,0.2,7.2,0,4.4,19.5,0,1.3,1.9,0,10,1.4,8.8,9.1,3,10,1.6,2.3,1.2,2.5,3.6,0.2,0.5,1.3,20.7,3.7,0.5,1.2,0.1,57.8,0.7,0,1.6,231.8,3.2,6.3,0.1,0.5,3.1,3.7,2,6.6,1.6,13.5,0,2,0
31.01.1977,0,0,0.4,6.9,0,5.7,22.9,3.1,1.7,5.9,0,9.6,1.7,8.6,13.2,4.9,12.2,2.5,4.4,3.2,5.2,0.1,0.5,0.8,3.5,25.3,5,0,2.4,0.9,65.2,1.4,0,2.5,231.8,5.2,11.7,1.2,1.2,13.8,8.5,2.9,12.4,1.9,15,0,3.7,0
28.02.1977,0,0,0.4,5,0,4.7,19.7,7.2,3.7,5.9,0,8.4,1.5,8.7,14,4.8,12.1,2,6.5,3.4,5.5,22.7,0.3,0.5,4.2,26.5,6.6,0,2.7,1.1,61.4,1.7,0,2.3,222.9,3.7,14.2,0.8,1.5,16,10.9,3.8,13.8,1.7,13.2,0,2.9,0
31.03.1977,0,0,0.6,17.4,0,5.9,23,10.3,8.3,5.8,0,9.1,1.8,6.9,19,6.8,12.9,2.3,9.1,2.8,6.3,6.3,0.3,0.5,7.3,21.4,12.7,0,3.3,1.2,81.7,5.3,0,5.5,245.4,7.8,19.3,1,1.1,21.8,17.5,5.6,16.6,2.3,16.1,0,5.5,0
30.04.1977,0,0,1.2,0.3,0,4.7,17.2,29.5,40.1,9.1,0,12,6.1,5.5,71,17.9,22.4,1.6,41.8,0,3.2,13.4,0.1,0.6,30.3,44.8,34,0.1,2.6,1,68.9,4.8,0,0.8,200,4.8,37.2,0.4,0.5,48.1,31.4,14.9,19.4,1.3,15.1,0,3.2,0
31.05.1977,0,0,1.5,15.4,0,5.7,24,38.3,52.8,14.9,0,14.1,6.7,5.5,83.3,21.7,24.3,2.5,61.6,2.2,2.4,0.1,0.2,1,36.3,10.1,45.2,0,3.8,1,88.3,3.5,0,3,223.3,9.7,49.8,0.5,1.1,52.9,46.4,19.1,30,1.9,16.7,0,4.6,0
30.06.1977,0,0,0.8,0.1,0,3.3,14.3,20.6,76.8,7.1,0,30,17.5,5.4,105,19.5,35.7,0.6,36.2,1.5,4.1,54.3,0.1,0.6,43.5,29.3,34.7,0.7,0.9,0.3,66.5,1.1,0,0.3,195.4,8.1,26.5,0.1,0.8,39.8,22.4,6.6,13.6,1.2,12.4,0,1.3,0
31.07.1977,0,0,0.1,0.7,0,2.7,12.4,0.3,10.2,0.4,0,19.3,5.5,3.2,15.2,2.6,9.9,0.2,0.7,0.9,3,31.3,0,0,5.8,38.1,5.4,0.2,0,1,57.1,0.1,0,0,180,11.7,2.1,0.2,0.6,8.8,3.4,1.6,5.4,1,10,0,0.2,0
31.08.1977,0,0,0.1,0,0,2.6,11.8,0,2.3,1.4,0,16.2,3.8,3.8,6.7,1.6,9.9,0.1,1,1.2,0.7,29.8,0,0,1,36.3,4.2,0,0,0.6,105.1,0,0,0.1,197.1,8.9,2.7,0.1,0,1.3,3.4,1.1,4.3,1,9.7,0,0.2,0
30.09.1977,0,0,0.5,5.2,0,3.6,14.7,0,1.6,1.3,0,10.4,1.4,5,6.5,0.6,7,0.1,0.6,0.6,0,18.4,0,0,0,61.8,3,0.3,0,0,107.6,0.3,0,0.3,236,8.1,16.4,0.1,0.5,7.5,1.9,1.2,5.7,1.4,11.3,0,1,0
31.10.1977,0,0,0.4,1.9,0,3.5,15,0,0.8,0.9,4400,8.7,0.9,5.9,8.2,1.2,7.9,0.2,1,1.6,0,0.2,0,0,0,24.8,2.4,0.3,0.5,0,65.8,0.6,0.4,0.5,230.7,2.3,13.8,0.6,0.4,5.1,2.2,1.1,5.1,1.2,11.9,0,1.1,0
30.11.1977,0,0,1.4,7.1,0,5.4,24.8,4.7,3.3,3.8,0,8,1.8,6.8,10.2,2.8,8.2,0.6,3.5,4,15.3,113.2,0,0.3,1.6,15.2,4.8,0.2,1.2,0.1,85.5,7.8,0.5,4.3,247.5,4.8,44.6,0.6,1.1,8.7,10.3,3.3,11.1,1.7,14.5,0.1,9.3,0
31.12.1977,0,0,6.5,21.1,0,15.5,101.3,36.9,24.6,35.5,0,9,2.1,10.2,68.8,20,21.9,8.2,28.6,20.7,46.7,20.8,3,4.1,34.2,86.4,36.5,5.2,16.1,4.1,278.6,45,5,49.2,636.2,29.6,208.5,7.7,6.8,62.4,106.1,28.1,83,7.2,41.2,2.7,75,0
31.01.1978,0,0,12.5,63.9,0,87.3,235.1,32.9,35.7,127.9,0,10.2,2.9,10.6,131.2,35.5,42,16.3,80.7,82.6,282.7,335.8,31.4,26.4,112.7,170.6,96.8,13.2,108.8,59.5,964.7,146.3,28.2,318.6,1920.4,195.5,401.3,46.5,37.2,221.6,265.4,86,241.1,44,168,22.9,303.1,1
28.02.1978,0,0,6,26.7,0,50.7,152.6,26.3,34.2,146.3,0,10.5,2.8,9.9,174.7,72.9,90.1,48.4,60.6,38.2,146.1,226.5,53.4,48.8,147,209.6,99.4,5.5,63.1,46.7,541.8,83.1,16.1,189.5,1044.2,83.9,194.5,18.9,13.8,114.1,145,44.8,135.3,26.7,91.1,14.6,159.3,1
31.03.1978,0,0,9.1,41.1,0,85.7,209.7,63.4,66,210.8,0,15,3.1,13,254.9,106.3,163.5,62.7,128,57.3,110.5,153.3,44.4,53.9,188.2,252.2,210.8,0,107.2,54.2,950.3,94.9,18.7,145.4,1232.6,107.8,292.6,31.5,19.4,229.2,277.7,89.2,244.5,36.1,143.6,22.6,166.8,1
