date,d64-c8,d9-d85,sr_whi-d73,d94-sink,d5-d73,d77-d75,d61-c301,d503-d511,d507-d509,sr_blb-c9,c9-c12,c23-c25,c25-c31,d42-d43,d672-d675,d645-d646,d649-d695,d624-c48,sr_eng-c28,c83-c31,c41-c42,sr_dnp-d662,c37-c38,sr_sha,sr_gnt-sr_ml,d616-c42,c35-sr_rll_cmb,n201-n202,sr_cfw-c33,c33-c308,d609-d608,d675-d676,d662-d663,sr_cmn-c38,sr_cle
1969-04-30,14.88,104.13,11.90,25.41,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,117.07,13.98,3.57,1.00,42.26,60.37,0.00,0.00,122.00,2000,8.15,1240.71,0.10,1.20,1.50,1.50,83.31,117.07,64.24,19.34,1100
1969-05-31,15.37,107.60,17.06,281.00,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,100.72,18.45,4.61,1.00,0.00,90.56,0.00,0.00,84.00,2000,8.42,1558.68,0.10,4.60,4.00,1.60,86.08,100.72,61.94,19.98,1100
1969-06-30,14.88,104.13,11.90,275.26,193.39,193.39,297.52,0.00,0.00,1.79,0.00,41.65,59.50,166.61,65.45,16.36,1.49,0.00,0.00,60.39,0.00,0.00,23.00,2000,8.15,1405.38,0.10,4.50,4.50,1.35,83.31,65.45,14.88,19.34,1100
1969-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,278.58,0.00,1.84,0.00,43.04,61.49,165.34,26.38,15.37,1.54,0.00,0.00,33.81,0.00,0.00,2.80,2000,8.42,525.08,0.10,4.60,3.70,0.74,67.22,26.38,15.37,6.15,1100
1969-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,381.10,0.00,1.84,0.00,43.04,61.49,158.23,24.59,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,8.42,242.25,0.10,4.60,3.70,0.74,0.00,24.59,15.37,6.15,1100
1969-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,0.00,178.51,1.79,2.38,46.02,59.50,139.40,23.80,10.41,1.49,0.00,42.26,15.09,0.00,0.00,1.40,2000,8.15,240.56,0.10,4.50,1.80,0.54,0.00,23.80,14.88,5.95,1100
1969-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,51.77,6.21,3.14,0.00,42.26,30.19,0.00,0.00,2.80,2000,5.81,233.20,0.10,4.60,0.60,0.60,0.00,51.77,24.40,19.98,1100
1969-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,17.85,16.07,13.09,0.00,42.26,30.19,21.79,0.00,4.70,2000,5.62,163.25,0.10,1.20,0.60,0.60,0.00,17.85,17.85,19.34,1100
1969-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,18.45,16.60,13.53,0.00,42.26,30.19,15.30,0.00,31.30,2000,5.81,209.66,0.10,1.20,0.60,0.60,0.00,18.45,18.45,19.98,1100
1970-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,22.02,16.60,13.53,0.00,42.26,30.19,92.66,0.00,214.80,2000,5.81,1054.18,0.10,1.20,0.60,0.60,19.94,22.02,18.45,19.98,1100
1970-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,20.23,14.99,12.22,0.00,42.26,30.19,8.86,0.00,69.20,2000,5.25,477.57,0.10,1.20,0.60,0.60,0.00,20.23,16.66,18.05,1100
1970-03-31,15.37,107.60,12.30,18.45,276.69,199.83,276.69,0.00,0.00,1.84,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,17.45,0.00,81.40,2000,5.81,471.71,0.10,1.20,0.60,0.60,2.20,83.90,18.45,19.98,1100
1970-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,11.90,27.80,2000,6.90,415.61,0.10,1.20,1.50,1.50,0.00,86.73,64.24,19.34,1100
1970-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,327.60,0.00,1.84,2.46,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,10.10,24.70,2000,7.13,352.49,0.10,4.60,4.00,1.60,0.00,79.78,61.94,19.98,1100
1970-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,733.50,0.00,0.00,0.00,41.65,59.50,83.07,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,7.20,2000,6.90,133.68,0.10,4.50,4.50,1.35,0.00,55.93,14.88,19.34,1100
1970-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1485.06,0.00,0.00,0.00,43.04,61.49,61.49,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,1.40,2000,7.13,113.10,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1970-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,899.00,0.00,0.00,0.00,43.04,61.49,74.38,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,7.13,93.25,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1970-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,423.08,178.51,1.79,2.38,46.02,59.50,85.40,17.85,6.66,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,121.47,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
1970-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,0.21,0.00,49.19,104.53,104.53,48.99,6.09,3.14,0.00,42.26,30.19,0.00,0.00,1.70,2000,5.81,161.15,0.10,4.60,0.60,0.60,0.00,48.99,24.40,15.37,1100
1970-11-30,29.75,95.26,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,23.95,0.00,19.50,2000,5.62,119.90,0.10,1.20,0.60,0.60,0.00,11.90,17.85,14.88,1100
1970-12-31,30.74,100.69,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,54.67,0.00,73.30,2000,5.81,129.21,0.10,1.20,0.60,0.60,0.00,12.30,18.45,15.37,1100
1971-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,17.13,0.00,75.10,2000,5.81,148.89,0.10,1.20,0.60,0.60,0.00,14.28,18.45,15.37,1100
1971-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.64,0.00,44.43,94.41,94.41,13.09,14.99,12.22,0.00,42.26,30.19,0.00,0.00,30.10,2000,5.25,132.98,0.10,1.20,0.60,0.60,0.00,13.09,16.66,13.88,1100
1971-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,0.00,0.00,63.20,2000,5.81,237.54,0.10,1.20,0.60,0.60,0.00,83.90,18.45,15.37,1100
1971-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,10.00,56.40,2000,6.90,415.90,0.10,1.20,1.50,1.50,0.00,86.73,66.52,14.88,1100
1971-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,127.24,0.00,1.84,1.45,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,12.00,43.80,2000,7.13,400.90,0.10,4.60,4.00,1.60,0.00,79.78,63.36,15.37,1100
1971-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,565.41,0.00,1.79,0.00,41.65,59.50,166.61,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,16.80,2000,6.90,141.61,0.10,4.50,4.50,1.35,0.00,55.93,4.46,14.88,1100
1971-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1180.40,0.00,0.93,0.00,43.04,61.49,172.16,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,2.10,2000,7.13,99.66,0.10,4.60,3.70,0.74,0.00,18.45,4.61,6.15,1100
1971-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,880.94,0.00,0.00,0.00,43.04,61.49,172.16,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,7.13,90.78,0.10,4.60,3.70,0.74,0.00,18.45,4.61,6.15,1100
1971-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,539.30,178.51,1.79,2.38,46.02,59.50,119.22,17.85,5.69,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,110.85,0.10,4.50,1.80,0.54,0.00,17.85,4.46,5.95,1100
1971-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,0.00,0.00,49.19,104.53,104.53,48.99,5.15,3.14,0.00,42.26,30.19,0.00,0.00,1.70,2000,5.81,165.76,0.10,4.60,0.60,0.60,0.00,48.99,13.24,13.53,1100
1971-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,0.00,0.00,4.70,2000,5.62,111.04,0.10,1.20,0.60,0.60,0.00,11.90,10.41,13.09,1100
1971-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.50,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,22.27,0.00,25.20,2000,5.81,120.67,0.10,1.20,0.60,0.60,0.00,12.30,10.76,13.53,1100
1972-01-31,15.37,104.53,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,0.07,0.00,15.90,2000,5.81,98.46,0.10,1.20,0.60,0.60,0.00,14.28,10.76,13.53,1100
1972-02-29,13.88,80.25,11.11,16.66,212.79,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.48,11.80,0.00,42.26,30.19,0.00,0.00,29.93,2000,5.25,123.91,0.10,1.16,0.58,0.58,0.00,13.09,9.72,12.22,1100
1972-03-31,15.37,88.85,12.30,18.45,241.28,199.83,276.69,0.00,0.00,0.00,0.00,49.19,104.53,104.53,12.30,19.68,13.53,0.00,42.26,30.19,0.00,0.00,48.10,2000,5.81,112.02,0.10,1.20,0.60,0.60,0.00,12.30,10.76,13.53,1100
1972-04-30,14.88,85.98,11.90,29.34,193.39,193.39,267.77,194.56,0.00,1.79,2.38,41.65,59.50,166.61,45.64,14.88,4.46,0.00,42.26,60.37,0.00,0.00,35.90,2000,6.90,190.41,0.10,1.20,1.50,1.50,0.00,45.64,30.58,13.09,1100
1972-05-31,15.37,88.85,17.06,257.57,199.83,199.83,276.69,549.21,0.00,1.84,2.46,43.04,61.49,172.16,38.79,17.52,3.69,0.00,0.00,90.56,0.00,0.00,21.60,2000,7.13,196.76,0.10,4.60,4.00,1.60,0.00,38.79,29.52,13.53,1100
1972-06-30,14.88,104.13,11.90,126.15,193.39,193.39,267.77,744.85,0.00,1.79,0.00,41.65,59.50,59.50,11.90,15.77,0.89,0.00,0.00,60.39,0.00,0.00,4.60,2000,6.90,90.55,0.10,4.50,4.50,1.35,0.00,11.90,2.98,5.95,1100
1972-07-31,15.37,107.60,5.23,67.76,199.83,199.83,276.69,1360.35,0.00,0.00,0.00,43.04,61.49,61.49,12.30,14.76,0.92,0.00,0.00,33.81,0.00,0.00,0.70,2000,7.13,84.78,0.10,4.60,3.70,0.74,0.00,12.30,3.07,6.15,1100
1972-08-31,15.37,107.60,5.23,27.67,199.83,199.83,276.69,961.59,0.00,0.00,0.00,43.04,61.49,67.55,12.30,11.68,0.92,0.00,0.00,15.09,0.00,0.00,0.60,2000,7.13,84.79,0.10,4.60,3.70,0.74,0.00,12.30,3.07,6.15,1100
1972-09-30,22.31,91.24,8.93,26.78,193.39,232.06,267.77,683.13,178.51,1.79,2.38,46.02,59.50,68.63,11.90,9.82,0.89,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,95.47,0.10,4.50,1.80,0.54,0.00,11.90,2.98,5.95,1100
1972-10-31,30.74,92.23,12.30,22.93,276.69,199.83,276.69,494.31,245.95,1.55,0.00,49.19,104.53,104.53,39.08,5.41,2.34,0.00,42.26,30.19,0.00,0.00,1.70,2000,5.81,118.08,0.10,4.60,0.60,0.60,0.00,39.08,9.22,19.98,1100
1972-11-30,29.75,114.54,11.90,17.85,267.77,193.39,267.77,397.30,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,0.00,0.00,7.90,2000,5.62,119.17,0.10,1.20,0.60,0.60,0.00,11.90,8.93,19.34,1100
1972-12-31,30.74,122.97,12.30,18.45,276.69,199.83,276.69,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,1.57,0.00,18.00,2000,5.81,120.48,0.10,1.20,0.60,0.60,0.00,12.30,9.22,19.98,1100
1973-01-31,15.37,107.60,12.30,18.45,276.69,199.83,276.69,0.00,0.00,1.84,0.00,49.19,104.53,104.53,13.49,16.60,13.53,0.00,42.26,30.19,53.82,0.00,125.20,2000,5.81,135.15,0.10,1.20,0.60,0.60,0.00,13.49,9.22,19.98,1100
1973-02-28,13.88,97.19,11.11,16.66,249.92,180.49,249.92,0.00,0.00,1.67,0.00,44.43,94.41,94.41,12.30,14.99,12.22,0.00,42.26,30.19,75.89,0.00,107.60,2000,5.25,269.90,0.10,1.20,0.60,0.60,0.00,12.30,8.33,18.05,1100
1973-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,12.30,19.68,13.53,1.00,42.26,30.19,30.36,0.00,95.20,2000,5.81,264.43,0.10,1.20,0.60,0.60,0.00,12.30,9.22,19.98,1100
1973-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,45.64,13.98,3.57,1.00,42.26,60.37,0.00,0.00,60.70,2000,6.90,339.17,0.10,1.20,1.50,1.50,0.00,45.64,64.24,19.34,1100
1973-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,214.30,0.00,1.84,2.46,43.04,61.49,172.16,38.79,18.45,4.61,1.00,0.00,90.56,0.00,5.48,47.00,2000,7.13,349.79,0.10,4.60,4.00,1.60,79.61,38.79,61.94,19.98,1100
1973-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,651.89,0.00,1.79,0.00,41.65,59.50,102.18,11.90,16.36,1.49,0.00,0.00,60.39,0.00,0.00,8.90,2000,6.90,177.63,0.10,4.50,4.50,1.35,53.32,11.90,14.88,19.34,1100
1973-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1334.35,0.00,0.00,0.00,43.04,61.49,61.49,12.30,15.37,1.54,0.00,0.00,33.81,0.00,0.00,0.70,2000,7.13,118.74,0.10,4.60,3.70,0.74,0.00,12.30,15.37,6.15,1100
1973-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,745.12,0.00,0.00,0.00,43.04,61.49,61.49,12.30,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,7.13,150.67,0.10,4.60,3.70,0.74,0.00,12.30,15.37,6.15,1100
1973-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,302.09,178.51,1.79,2.38,46.02,59.50,59.50,11.90,8.47,1.49,0.00,42.26,15.09,0.00,0.00,1.40,2000,6.90,148.52,0.10,4.50,1.80,0.54,0.00,11.90,14.88,5.95,1100
1973-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.55,0.00,49.19,104.53,104.53,39.08,6.21,3.14,0.00,42.26,30.19,0.00,0.00,2.80,2000,5.81,179.37,0.10,4.60,0.60,0.60,0.00,39.08,24.40,19.98,1100
1973-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,26.97,0.00,31.20,2000,5.62,154.32,0.10,1.20,0.60,0.60,0.00,11.90,17.85,19.34,1100
1973-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,38.14,0.00,76.40,2000,5.81,270.15,0.10,1.20,0.60,0.60,0.00,12.30,18.45,19.98,1100
1974-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,13.49,16.60,13.53,0.00,42.26,30.19,33.43,0.00,115.20,2000,5.81,405.30,0.10,1.20,0.60,0.60,57.45,13.49,18.45,19.98,1100
1974-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,12.30,14.99,12.22,0.00,42.26,30.19,0.00,0.00,33.50,2000,5.25,245.61,0.10,1.20,0.60,0.60,0.00,12.30,16.66,18.05,1100
1974-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,61.83,0.00,137.50,2000,5.81,491.94,0.10,1.20,0.60,0.60,17.39,83.90,18.45,19.98,1100
1974-04-30,14.88,104.13,11.90,25.41,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,0.00,108.20,2000,6.90,416.53,0.10,1.20,1.50,1.50,0.00,86.73,64.24,19.34,1100
1974-05-31,15.37,107.60,17.06,281.00,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,10.00,51.20,2000,7.13,429.72,0.10,4.60,4.00,1.60,66.31,79.78,61.94,19.98,1100
1974-06-30,14.88,104.13,11.90,275.26,193.39,193.39,297.52,344.30,0.00,1.79,0.00,41.65,59.50,166.61,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,12.40,2000,6.90,342.43,0.10,4.50,4.50,1.35,37.33,55.93,14.88,19.34,1100
1974-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1049.39,0.00,0.00,0.00,43.04,61.49,172.16,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,4.70,2000,7.13,203.28,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1974-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,795.45,0.00,0.00,0.00,43.04,61.49,172.16,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,1.60,2000,7.13,168.86,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1974-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,544.47,178.51,1.79,2.38,46.02,59.50,98.84,17.85,10.41,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,6.90,165.91,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
1974-10-31,30.74,92.23,12.30,22.93,247.11,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,42.26,30.19,0.00,0.00,1.70,2000,5.81,207.24,0.10,4.60,0.60,0.60,0.00,48.99,24.40,19.98,1100
1974-11-30,29.75,114.54,11.90,17.85,249.66,193.39,297.52,20.39,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,27.64,0.00,3.80,2000,5.62,170.46,0.10,1.20,0.60,0.60,0.00,11.90,17.85,19.34,1100
1974-12-31,30.74,122.97,12.30,18.45,254.91,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,3.53,0.00,6.70,2000,5.81,152.15,0.10,1.20,0.60,0.60,0.00,12.30,18.45,19.98,1100
1975-01-31,15.37,104.53,12.30,18.45,246.94,199.83,307.44,244.55,0.00,1.84,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,0.00,0.00,12.80,2000,5.81,142.58,0.10,1.20,0.60,0.60,0.00,14.28,18.45,19.98,1100
1975-02-28,13.88,80.25,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.99,12.22,0.00,42.26,30.19,27.66,0.00,55.70,2000,5.25,350.48,0.10,1.20,0.60,0.60,0.00,13.09,16.66,18.05,1100
1975-03-31,15.37,88.85,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,66.58,0.00,108.00,2000,5.81,492.41,0.10,1.20,0.60,0.60,2.94,83.90,18.45,19.98,1100
1975-04-30,14.88,85.98,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,1.45,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,3.67,73.30,2000,6.90,415.90,0.10,1.20,1.50,1.50,9.88,86.73,64.24,19.34,1100
1975-05-31,15.37,88.85,17.06,289.54,199.83,199.83,307.44,0.00,0.00,1.84,1.83,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,18.33,87.10,2000,7.13,409.33,0.10,4.60,4.00,1.60,2.01,79.78,61.94,19.98,1100
1975-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,246.22,0.00,1.79,0.00,41.65,59.50,166.61,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,28.30,2000,6.90,426.21,0.10,4.50,4.50,1.35,9.42,55.93,14.88,19.34,1100
1975-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,934.26,0.00,1.84,0.00,43.04,61.49,172.16,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,3.50,2000,7.13,221.58,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1975-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,708.39,0.00,0.00,0.00,43.04,61.49,172.16,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,1.60,2000,7.13,172.71,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1975-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,533.69,178.51,1.79,2.38,46.02,59.50,113.26,17.85,10.41,1.49,0.00,42.26,15.09,0.00,0.00,1.40,2000,6.90,150.80,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
1975-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.55,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,36.22,24.15,0.00,0.00,4.70,2000,4.40,226.74,0.10,4.60,0.60,0.60,0.00,48.99,24.40,7.99,1100
1975-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,36.22,24.15,3.99,0.00,6.80,2000,4.25,167.06,0.10,1.20,0.60,0.60,0.00,11.90,17.85,7.74,1100
1975-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,36.22,24.15,0.91,0.00,5.70,2000,4.40,124.16,0.10,1.20,0.60,0.60,0.00,12.30,18.45,7.99,1100
1976-01-31,15.37,104.53,12.30,18.45,216.22,199.83,307.44,188.64,0.00,1.51,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,36.22,24.15,0.00,0.00,4.80,650,4.40,124.10,0.10,1.20,0.60,0.60,0.00,14.28,18.45,7.99,500
1976-02-29,13.88,80.25,11.11,16.66,180.49,180.49,277.68,206.25,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.48,11.80,0.00,36.22,24.15,0.00,0.00,6.18,650,3.97,131.73,0.10,1.16,0.58,0.58,0.00,13.09,16.66,7.22,500
1976-03-31,15.37,56.64,12.30,18.45,199.83,199.83,215.21,0.00,0.00,0.00,0.00,49.19,104.53,104.53,12.30,19.68,13.53,0.00,36.22,24.15,0.00,0.00,11.10,650,4.40,122.94,0.10,1.20,0.60,0.60,0.00,12.30,18.45,7.99,500
1976-04-30,11.19,54.81,11.90,32.13,193.39,193.39,208.26,35.71,0.00,0.94,0.00,41.65,59.50,59.50,45.64,14.88,4.46,0.00,36.22,60.37,0.00,0.00,8.80,650,4.94,190.41,0.10,0.90,1.50,1.50,0.00,45.64,20.66,7.74,500
1976-05-31,11.56,56.64,17.06,179.79,199.83,199.83,215.21,183.25,0.00,0.00,0.00,43.04,61.49,61.49,38.79,17.52,3.69,0.00,0.00,66.41,0.00,1.03,5.40,650,5.10,196.07,0.10,2.50,4.00,1.60,0.00,38.79,20.22,7.99,500
1976-06-30,11.19,54.81,11.90,46.59,193.39,193.39,208.26,502.90,0.00,0.00,0.00,41.65,59.50,59.50,11.90,14.28,0.89,0.00,0.00,48.30,0.00,0.00,0.50,650,4.94,80.51,0.10,2.40,4.50,1.35,0.00,11.90,2.98,5.95,500
1976-07-31,11.56,56.64,5.23,27.67,199.83,199.83,215.21,1032.16,0.00,0.00,0.00,43.04,61.49,61.49,12.30,11.68,0.92,0.00,0.00,33.81,0.00,0.00,0.00,650,5.10,79.60,0.10,2.50,3.70,0.74,0.00,12.30,3.07,6.15,500
1976-08-31,11.56,56.64,5.23,27.67,199.83,199.83,215.21,724.07,0.00,0.00,0.00,43.04,61.49,61.49,12.30,10.15,0.92,0.00,0.00,15.09,0.00,0.00,0.20,650,5.10,90.81,0.10,2.40,3.70,0.00,0.00,12.30,3.07,6.15,500
1976-09-30,16.72,54.81,8.93,26.78,193.39,232.06,208.26,532.60,178.51,0.00,0.00,46.02,59.50,76.50,11.90,3.87,0.89,0.00,24.15,15.09,0.00,0.00,0.30,650,4.94,95.67,0.10,2.50,1.80,0.00,0.00,11.90,2.98,5.95,500
1976-10-31,23.06,49.19,12.30,22.93,276.69,199.83,215.21,424.09,184.46,0.00,0.00,49.19,73.78,73.78,39.08,5.41,2.34,0.00,36.22,24.15,0.00,0.00,0.70,650,4.40,108.39,0.10,0.00,0.60,0.14,0.00,39.08,7.74,7.99,500
1976-11-30,22.31,47.60,11.90,17.85,267.77,193.39,208.26,449.92,208.26,1.79,0.00,47.60,71.40,71.40,11.90,15.46,13.09,0.00,36.22,24.15,0.00,0.00,0.70,650,4.25,97.48,0.10,0.50,0.60,0.60,0.00,11.90,8.93,7.74,500
1976-12-31,30.74,49.19,12.30,18.45,276.69,199.83,215.21,493.21,215.21,1.50,0.00,49.19,73.78,73.78,12.30,14.84,13.53,0.00,36.22,24.15,0.00,0.00,0.70,650,4.40,93.77,0.10,0.50,0.60,0.60,0.00,12.30,9.22,7.99,500
1977-01-31,15.37,49.19,12.30,18.45,244.08,199.83,215.21,373.36,0.00,1.51,0.00,49.19,73.78,73.78,13.49,16.60,13.53,0.00,36.22,24.15,0.00,0.00,2.00,650,4.40,91.57,0.10,0.90,0.60,0.60,0.00,13.49,9.22,7.99,500
